c0,c1,c2,c3,L_lo,L_up,kernel_upper,d_lower,D_up,exact_realized,G28,margin_lo,margin_up,margin_final
15,10,0,6,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,10,2,4,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,10,4,2,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,10,6,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,12,0,4,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,12,2,2,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
15,12,4,0,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,14,0,2,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
15,14,2,0,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
16,1,1,13,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
16,1,3,11,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,1,5,9,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,1,7,7,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
16,1,9,5,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,1,11,3,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,1,13,1,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
16,3,1,11,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,3,3,9,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
16,3,5,7,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,3,7,5,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,3,9,3,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
16,3,11,1,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,5,1,9,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,5,3,7,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,5,5,5,4418811,4418811,2,2197752,2201320,1,4402654,-16157,-16157,-16157
16,5,7,3,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,5,9,1,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,7,1,7,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
16,7,3,5,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,7,5,3,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
16,7,7,1,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
16,9,1,5,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,9,3,3,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
16,9,5,1,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
16,11,1,3,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,11,3,1,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
16,13,1,1,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
17,0,2,12,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
17,0,4,10,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,0,6,8,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,0,8,6,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,0,10,4,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,0,12,2,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
17,2,0,12,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
17,2,2,10,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
17,2,4,8,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,2,6,6,4421395,4421395,2,2195088,2195488,1,4390994,-30401,-30401,-30401
17,2,8,4,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,2,10,2,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
17,2,12,0,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
17,4,0,10,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,4,2,8,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,4,4,6,4419875,4419875,2,2194328,2194728,1,4389470,-30405,-30405,-30405
17,4,6,4,4419875,4419875,2,2194328,2194728,1,4389470,-30405,-30405,-30405
17,4,8,2,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,4,10,0,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,6,0,8,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,6,2,6,4421395,4421395,2,2195088,2195488,1,4390994,-30401,-30401,-30401
17,6,4,4,4419875,4419875,2,2194328,2194728,1,4389470,-30405,-30405,-30405
17,6,6,2,4421395,4421395,2,2195088,2195488,1,4390994,-30401,-30401,-30401
17,6,8,0,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,8,0,6,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,8,2,4,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,8,4,2,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
17,8,6,0,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
17,10,0,4,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,10,2,2,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
17,10,4,0,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
17,12,0,2,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
17,12,2,0,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
18,1,1,11,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
18,1,3,9,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,1,5,7,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,1,7,5,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,1,9,3,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,1,11,1,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
18,3,1,9,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,3,3,7,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
18,3,5,5,4420939,4420939,2,2195488,2195488,1,4390994,-29945,-29945,-29945
18,3,7,3,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
18,3,9,1,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,5,1,7,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,5,3,5,4420939,4420939,2,2195488,2195488,1,4390994,-29945,-29945,-29945
18,5,5,3,4420939,4420939,2,2195488,2195488,1,4390994,-29945,-29945,-29945
18,5,7,1,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,7,1,5,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,7,3,3,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
18,7,5,1,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
18,9,1,3,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,9,3,1,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
18,11,1,1,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
19,0,2,10,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
19,0,4,8,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,0,6,6,4414403,4414403,2,2191592,2191688,1,4383392,-31011,-31011,-31011
19,0,8,4,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,0,10,2,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
19,2,0,10,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
19,2,2,8,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
19,2,4,6,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,2,6,4,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,2,8,2,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
19,2,10,0,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
19,4,0,8,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,4,2,6,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,4,4,4,4422003,4422003,2,2188800,2188800,1,4377612,-44391,-44391,-44391
19,4,6,2,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,4,8,0,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,6,0,6,4414403,4414403,2,2191592,2191688,1,4383392,-31011,-31011,-31011
19,6,2,4,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,6,4,2,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
19,6,6,0,4414403,4414403,2,2191592,2191688,1,4383392,-31011,-31011,-31011
19,8,0,4,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,8,2,2,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
19,8,4,0,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
19,10,0,2,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
19,10,2,0,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
20,1,1,9,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
20,1,3,7,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,1,5,5,4413947,4413947,2,2191992,2191992,1,4383998,-29949,-29949,-29949
20,1,7,3,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,1,9,1,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
20,3,1,7,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,3,3,5,4418507,4418507,2,2187280,2187280,1,4374578,-43929,-43929,-43929
20,3,5,3,4418507,4418507,2,2187280,2187280,1,4374578,-43929,-43929,-43929
20,3,7,1,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,5,1,5,4413947,4413947,2,2191992,2191992,1,4383998,-29949,-29949,-29949
20,5,3,3,4418507,4418507,2,2187280,2187280,1,4374578,-43929,-43929,-43929
20,5,5,1,4413947,4413947,2,2191992,2191992,1,4383998,-29949,-29949,-29949
20,7,1,3,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,7,3,1,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
20,9,1,1,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
21,0,2,8,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
21,0,4,6,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,0,6,4,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,0,8,2,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
21,2,0,8,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
21,2,2,6,4435987,4435987,2,2195488,2195488,1,4390994,-44993,-44993,-44993
21,2,4,4,4415011,4415011,2,2185000,2185000,1,4370015,-44996,-44996,-44996
21,2,6,2,4435987,4435987,2,2195488,2195488,1,4390994,-44993,-44993,-44993
21,2,8,0,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
21,4,0,6,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,4,2,4,4415011,4415011,2,2185000,2185000,1,4370015,-44996,-44996,-44996
21,4,4,2,4415011,4415011,2,2185000,2185000,1,4370015,-44996,-44996,-44996
21,4,6,0,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,6,0,4,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,6,2,2,4435987,4435987,2,2195488,2195488,1,4390994,-44993,-44993,-44993
21,6,4,0,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
21,8,0,2,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
21,8,2,0,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
22,1,1,7,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
22,1,3,5,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,1,5,3,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,1,7,1,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
22,3,1,5,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,3,3,3,4411515,4411515,2,2183784,2183784,1,4367584,-43931,-43931,-43931
22,3,5,1,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,5,1,3,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,5,3,1,4432491,4432491,2,2195488,2195488,1,4390994,-41497,-41497,-41497
22,7,1,1,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
23,0,2,6,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
23,0,4,4,4449971,4449971,2,2195488,2195488,1,4390994,-58977,-58977,-58977
23,0,6,2,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
23,2,0,6,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
23,2,2,4,4428995,4428995,2,2185000,2185000,1,4370015,-58980,-58980,-58980
23,2,4,2,4428995,4428995,2,2185000,2185000,1,4370015,-58980,-58980,-58980
23,2,6,0,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
23,4,0,4,4449971,4449971,2,2195488,2195488,1,4390994,-58977,-58977,-58977
23,4,2,2,4428995,4428995,2,2185000,2185000,1,4370015,-58980,-58980,-58980
23,4,4,0,4449971,4449971,2,2195488,2195488,1,4390994,-58977,-58977,-58977
23,6,0,2,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
23,6,2,0,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
24,1,1,5,4271675,4271675,2,2115080,2115080,1,4230179,-41496,-41496,-41496
24,1,3,3,4446475,4446475,2,2202480,2202480,1,4404973,-41502,-41502,-41502
24,1,5,1,4271675,4271675,2,2115080,2115080,1,4230179,-41496,-41496,-41496
24,3,1,3,4446475,4446475,2,2202480,2202480,1,4404973,-41502,-41502,-41502
24,3,3,1,4446475,4446475,2,2202480,2202480,1,4404973,-41502,-41502,-41502
24,5,1,1,4271675,4271675,2,2115080,2115080,1,4230179,-41496,-41496,-41496
25,0,2,4,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
25,0,4,2,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
25,2,0,4,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
25,2,2,2,4463955,4463955,2,2202480,2202480,1,4404973,-58982,-58982,-58982
25,2,4,0,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
25,4,0,2,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
25,4,2,0,4289155,4289155,2,2115080,2115080,1,4230179,-58976,-58976,-58976
26,1,1,3,4306635,4306635,2,2132560,2132560,1,4265137,-41498,-41498,-41498
26,1,3,1,4306635,4306635,2,2132560,2132560,1,4265137,-41498,-41498,-41498
26,3,1,1,4306635,4306635,2,2132560,2132560,1,4265137,-41498,-41498,-41498
27,0,2,2,4149315,4149315,2,2045160,2045160,1,4090332,-58983,-58983,-58983
27,2,0,2,4149315,4149315,2,2045160,2045160,1,4090332,-58983,-58983,-58983
27,2,2,0,4149315,4149315,2,2045160,2045160,1,4090332,-58983,-58983,-58983
28,1,1,1,3991995,3991995,2,1975240,1975240,1,3950494,-41501,-41501,-41501
